problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,replicate_id,seed,directory
smallest,cohort,25,0_50000,False,True,585,584,25,25,19,140219,smallest/cohort/25/0_50000/140219/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,20,140220,smallest/cohort/25/0_50000/140220/
smallest,cohort,25,0_50000,False,True,154,153,25,25,21,140221,smallest/cohort/25/0_50000/140221/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,22,140222,smallest/cohort/25/0_50000/140222/
smallest,cohort,25,0_50000,False,True,1074,1073,25,25,23,140223,smallest/cohort/25/0_50000/140223/
smallest,cohort,25,0_50000,False,True,182,181,25,25,24,140224,smallest/cohort/25/0_50000/140224/
smallest,cohort,25,0_50000,False,True,123,122,25,25,25,140225,smallest/cohort/25/0_50000/140225/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,26,140226,smallest/cohort/25/0_50000/140226/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,27,140227,smallest/cohort/25/0_50000/140227/
smallest,cohort,25,0_50000,False,True,817,816,25,25,28,140228,smallest/cohort/25/0_50000/140228/
smallest,cohort,25,0_50000,False,True,324,323,25,25,29,140229,smallest/cohort/25/0_50000/140229/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,30,140230,smallest/cohort/25/0_50000/140230/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,31,140231,smallest/cohort/25/0_50000/140231/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,32,140232,smallest/cohort/25/0_50000/140232/
smallest,cohort,25,0_50000,False,True,635,634,25,25,33,140233,smallest/cohort/25/0_50000/140233/
smallest,cohort,25,0_50000,False,True,1170,1169,25,25,34,140234,smallest/cohort/25/0_50000/140234/
smallest,cohort,25,0_50000,False,True,74,73,25,25,35,140235,smallest/cohort/25/0_50000/140235/
smallest,cohort,25,0_50000,False,True,1109,1108,25,25,36,140236,smallest/cohort/25/0_50000/140236/
smallest,cohort,25,0_50000,False,True,152,151,25,25,37,140237,smallest/cohort/25/0_50000/140237/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,38,140238,smallest/cohort/25/0_50000/140238/
smallest,cohort,25,0_50000,False,True,284,283,25,25,39,140239,smallest/cohort/25/0_50000/140239/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,40,140240,smallest/cohort/25/0_50000/140240/
smallest,cohort,25,0_50000,False,True,1158,1157,25,25,41,140241,smallest/cohort/25/0_50000/140241/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,42,140242,smallest/cohort/25/0_50000/140242/
smallest,cohort,25,0_50000,False,True,843,842,25,25,43,140243,smallest/cohort/25/0_50000/140243/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,44,140244,smallest/cohort/25/0_50000/140244/
smallest,cohort,25,0_50000,False,True,112,111,25,25,45,140245,smallest/cohort/25/0_50000/140245/
smallest,cohort,25,0_50000,False,True,145,144,25,25,46,140246,smallest/cohort/25/0_50000/140246/
smallest,cohort,25,0_50000,True,False,-1,1200,25,25,47,140247,smallest/cohort/25/0_50000/140247/
smallest,cohort,25,0_50000,False,True,364,363,25,25,48,140248,smallest/cohort/25/0_50000/140248/
smallest,cohort,25,0_50000,False,True,907,906,25,25,49,140249,smallest/cohort/25/0_50000/140249/
smallest,cohort,10,0_00000,False,True,1005,1004,10,10,0,141100,smallest/cohort/10/0_00000/141100/
smallest,cohort,10,0_00000,False,True,573,572,10,10,1,141101,smallest/cohort/10/0_00000/141101/
smallest,cohort,10,0_00000,False,False,-1,2410,10,10,2,141102,smallest/cohort/10/0_00000/141102/
smallest,cohort,10,0_00000,False,True,439,438,10,10,3,141103,smallest/cohort/10/0_00000/141103/
smallest,cohort,10,0_00000,False,True,981,980,10,10,4,141104,smallest/cohort/10/0_00000/141104/
smallest,cohort,10,0_00000,False,True,1212,1211,10,10,5,141105,smallest/cohort/10/0_00000/141105/
smallest,cohort,10,0_00000,False,True,233,232,10,10,6,141106,smallest/cohort/10/0_00000/141106/
smallest,cohort,10,0_00000,False,True,197,196,10,10,7,141107,smallest/cohort/10/0_00000/141107/
smallest,cohort,10,0_00000,False,True,295,294,10,10,8,141108,smallest/cohort/10/0_00000/141108/
smallest,cohort,10,0_00000,False,True,441,440,10,10,9,141109,smallest/cohort/10/0_00000/141109/
smallest,cohort,10,0_00000,False,True,1011,1010,10,10,10,141110,smallest/cohort/10/0_00000/141110/
smallest,cohort,10,0_00000,False,True,414,413,10,10,11,141111,smallest/cohort/10/0_00000/141111/
smallest,cohort,10,0_00000,False,True,2422,2421,10,10,12,141112,smallest/cohort/10/0_00000/141112/
smallest,cohort,10,0_00000,False,True,335,334,10,10,13,141113,smallest/cohort/10/0_00000/141113/
smallest,cohort,10,0_00000,False,True,478,477,10,10,14,141114,smallest/cohort/10/0_00000/141114/
smallest,cohort,10,0_00000,False,True,176,175,10,10,15,141115,smallest/cohort/10/0_00000/141115/
smallest,cohort,10,0_00000,False,True,1130,1129,10,10,16,141116,smallest/cohort/10/0_00000/141116/
smallest,cohort,10,0_00000,False,True,813,812,10,10,17,141117,smallest/cohort/10/0_00000/141117/
smallest,cohort,10,0_00000,False,True,471,470,10,10,18,141118,smallest/cohort/10/0_00000/141118/
smallest,cohort,10,0_00000,True,False,-1,3000,10,10,19,141119,smallest/cohort/10/0_00000/141119/
smallest,cohort,10,0_00000,True,False,-1,3000,10,10,20,141120,smallest/cohort/10/0_00000/141120/
smallest,cohort,10,0_00000,False,True,692,691,10,10,21,141121,smallest/cohort/10/0_00000/141121/
smallest,cohort,10,0_00000,False,True,113,112,10,10,22,141122,smallest/cohort/10/0_00000/141122/
smallest,cohort,10,0_00000,True,False,-1,3000,10,10,23,141123,smallest/cohort/10/0_00000/141123/
smallest,cohort,10,0_00000,False,True,360,359,10,10,24,141124,smallest/cohort/10/0_00000/141124/
smallest,cohort,10,0_00000,False,True,375,374,10,10,25,141125,smallest/cohort/10/0_00000/141125/
smallest,cohort,10,0_00000,False,True,1558,1557,10,10,26,141126,smallest/cohort/10/0_00000/141126/
smallest,cohort,10,0_00000,False,True,994,993,10,10,27,141127,smallest/cohort/10/0_00000/141127/
smallest,cohort,10,0_00000,False,True,802,801,10,10,28,141128,smallest/cohort/10/0_00000/141128/
smallest,cohort,10,0_00000,False,True,1625,1624,10,10,29,141129,smallest/cohort/10/0_00000/141129/
smallest,cohort,10,0_00000,False,True,1112,1111,10,10,30,141130,smallest/cohort/10/0_00000/141130/
smallest,cohort,10,0_00000,False,True,318,317,10,10,31,141131,smallest/cohort/10/0_00000/141131/
smallest,cohort,10,0_00000,False,True,510,509,10,10,32,141132,smallest/cohort/10/0_00000/141132/
smallest,cohort,10,0_00000,False,False,-1,2925,10,10,33,141133,smallest/cohort/10/0_00000/141133/
smallest,cohort,10,0_00000,False,True,320,319,10,10,34,141134,smallest/cohort/10/0_00000/141134/
smallest,cohort,10,0_00000,False,True,246,245,10,10,35,141135,smallest/cohort/10/0_00000/141135/
smallest,cohort,10,0_00000,False,True,2734,2733,10,10,36,141136,smallest/cohort/10/0_00000/141136/
smallest,cohort,10,0_00000,False,True,1955,1954,10,10,37,141137,smallest/cohort/10/0_00000/141137/
smallest,cohort,10,0_00000,False,True,606,605,10,10,38,141138,smallest/cohort/10/0_00000/141138/
smallest,cohort,10,0_00000,False,True,386,385,10,10,39,141139,smallest/cohort/10/0_00000/141139/
smallest,cohort,10,0_00000,False,True,436,435,10,10,40,141140,smallest/cohort/10/0_00000/141140/
smallest,cohort,10,0_00000,False,True,1326,1325,10,10,41,141141,smallest/cohort/10/0_00000/141141/
smallest,cohort,10,0_00000,False,True,115,114,10,10,42,141142,smallest/cohort/10/0_00000/141142/
smallest,cohort,10,0_00000,False,True,899,898,10,10,43,141143,smallest/cohort/10/0_00000/141143/
smallest,cohort,10,0_00000,True,False,-1,3000,10,10,44,141144,smallest/cohort/10/0_00000/141144/
smallest,cohort,10,0_00000,False,True,255,254,10,10,45,141145,smallest/cohort/10/0_00000/141145/
smallest,cohort,10,0_00000,False,True,1105,1104,10,10,46,141146,smallest/cohort/10/0_00000/141146/
smallest,cohort,10,0_00000,False,True,127,126,10,10,47,141147,smallest/cohort/10/0_00000/141147/
smallest,cohort,10,0_00000,False,True,154,153,10,10,48,141148,smallest/cohort/10/0_00000/141148/
smallest,cohort,10,0_00000,False,True,312,311,10,10,49,141149,smallest/cohort/10/0_00000/141149/
smallest,cohort,10,0_50000,False,True,1116,1115,10,10,0,141200,smallest/cohort/10/0_50000/141200/
smallest,cohort,10,0_50000,False,True,1399,1398,10,10,1,141201,smallest/cohort/10/0_50000/141201/
smallest,cohort,10,0_50000,False,True,713,712,10,10,2,141202,smallest/cohort/10/0_50000/141202/
smallest,cohort,10,0_50000,False,True,549,548,10,10,3,141203,smallest/cohort/10/0_50000/141203/
smallest,cohort,10,0_50000,False,True,540,539,10,10,4,141204,smallest/cohort/10/0_50000/141204/
smallest,cohort,10,0_50000,False,True,465,464,10,10,5,141205,smallest/cohort/10/0_50000/141205/
smallest,cohort,10,0_50000,False,True,197,196,10,10,6,141206,smallest/cohort/10/0_50000/141206/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,7,141207,smallest/cohort/10/0_50000/141207/
smallest,cohort,10,0_50000,False,True,381,380,10,10,8,141208,smallest/cohort/10/0_50000/141208/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,9,141209,smallest/cohort/10/0_50000/141209/
smallest,cohort,10,0_50000,False,True,361,360,10,10,10,141210,smallest/cohort/10/0_50000/141210/
smallest,cohort,10,0_50000,False,True,541,540,10,10,11,141211,smallest/cohort/10/0_50000/141211/
smallest,cohort,10,0_50000,False,True,1963,1962,10,10,12,141212,smallest/cohort/10/0_50000/141212/
smallest,cohort,10,0_50000,False,True,2761,2760,10,10,13,141213,smallest/cohort/10/0_50000/141213/
smallest,cohort,10,0_50000,False,True,2647,2646,10,10,14,141214,smallest/cohort/10/0_50000/141214/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,15,141215,smallest/cohort/10/0_50000/141215/
smallest,cohort,10,0_50000,False,False,-1,1344,10,10,16,141216,smallest/cohort/10/0_50000/141216/
smallest,cohort,10,0_50000,False,True,94,93,10,10,17,141217,smallest/cohort/10/0_50000/141217/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,18,141218,smallest/cohort/10/0_50000/141218/
smallest,cohort,10,0_50000,False,True,2219,2218,10,10,19,141219,smallest/cohort/10/0_50000/141219/
smallest,cohort,10,0_50000,False,True,230,229,10,10,20,141220,smallest/cohort/10/0_50000/141220/
smallest,cohort,10,0_50000,False,True,255,254,10,10,21,141221,smallest/cohort/10/0_50000/141221/
smallest,cohort,10,0_50000,False,True,539,538,10,10,22,141222,smallest/cohort/10/0_50000/141222/
smallest,cohort,10,0_50000,False,True,973,972,10,10,23,141223,smallest/cohort/10/0_50000/141223/
smallest,cohort,10,0_50000,False,True,403,402,10,10,24,141224,smallest/cohort/10/0_50000/141224/
smallest,cohort,10,0_50000,False,True,641,640,10,10,25,141225,smallest/cohort/10/0_50000/141225/
smallest,cohort,10,0_50000,False,True,961,960,10,10,26,141226,smallest/cohort/10/0_50000/141226/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,27,141227,smallest/cohort/10/0_50000/141227/
smallest,cohort,10,0_50000,False,True,942,941,10,10,28,141228,smallest/cohort/10/0_50000/141228/
smallest,cohort,10,0_50000,False,True,210,209,10,10,29,141229,smallest/cohort/10/0_50000/141229/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,30,141230,smallest/cohort/10/0_50000/141230/
smallest,cohort,10,0_50000,False,True,886,885,10,10,31,141231,smallest/cohort/10/0_50000/141231/
smallest,cohort,10,0_50000,False,True,102,101,10,10,32,141232,smallest/cohort/10/0_50000/141232/
smallest,cohort,10,0_50000,False,True,1101,1100,10,10,33,141233,smallest/cohort/10/0_50000/141233/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,34,141234,smallest/cohort/10/0_50000/141234/
smallest,cohort,10,0_50000,False,True,1054,1053,10,10,35,141235,smallest/cohort/10/0_50000/141235/
smallest,cohort,10,0_50000,False,True,415,414,10,10,36,141236,smallest/cohort/10/0_50000/141236/
smallest,cohort,10,0_50000,False,True,827,826,10,10,37,141237,smallest/cohort/10/0_50000/141237/
smallest,cohort,10,0_50000,False,True,1091,1090,10,10,38,141238,smallest/cohort/10/0_50000/141238/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,39,141239,smallest/cohort/10/0_50000/141239/
smallest,cohort,10,0_50000,False,True,412,411,10,10,40,141240,smallest/cohort/10/0_50000/141240/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,41,141241,smallest/cohort/10/0_50000/141241/
smallest,cohort,10,0_50000,False,True,343,342,10,10,42,141242,smallest/cohort/10/0_50000/141242/
smallest,cohort,10,0_50000,False,True,704,703,10,10,43,141243,smallest/cohort/10/0_50000/141243/
smallest,cohort,10,0_50000,False,True,1072,1071,10,10,44,141244,smallest/cohort/10/0_50000/141244/
smallest,cohort,10,0_50000,False,True,896,895,10,10,45,141245,smallest/cohort/10/0_50000/141245/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,46,141246,smallest/cohort/10/0_50000/141246/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,47,141247,smallest/cohort/10/0_50000/141247/
smallest,cohort,10,0_50000,False,True,1438,1437,10,10,48,141248,smallest/cohort/10/0_50000/141248/
smallest,cohort,10,0_50000,False,True,520,519,10,10,49,141249,smallest/cohort/10/0_50000/141249/
smallest,cohort,5,0_00000,False,True,1618,1617,5,5,0,142100,smallest/cohort/5/0_00000/142100/
smallest,cohort,5,0_00000,False,True,2410,2409,5,5,1,142101,smallest/cohort/5/0_00000/142101/
smallest,cohort,5,0_00000,False,True,731,730,5,5,2,142102,smallest/cohort/5/0_00000/142102/
smallest,cohort,5,0_00000,False,True,658,657,5,5,3,142103,smallest/cohort/5/0_00000/142103/
smallest,cohort,5,0_00000,False,False,-1,3751,5,5,4,142104,smallest/cohort/5/0_00000/142104/
smallest,cohort,5,0_00000,False,True,1557,1556,5,5,5,142105,smallest/cohort/5/0_00000/142105/
smallest,cohort,5,0_00000,False,True,3009,3008,5,5,6,142106,smallest/cohort/5/0_00000/142106/
smallest,cohort,5,0_00000,False,False,-1,4886,5,5,7,142107,smallest/cohort/5/0_00000/142107/
smallest,cohort,5,0_00000,False,False,-1,3515,5,5,8,142108,smallest/cohort/5/0_00000/142108/
smallest,cohort,5,0_00000,False,True,707,706,5,5,9,142109,smallest/cohort/5/0_00000/142109/
smallest,cohort,5,0_00000,False,True,489,488,5,5,10,142110,smallest/cohort/5/0_00000/142110/
smallest,cohort,5,0_00000,False,True,1242,1241,5,5,11,142111,smallest/cohort/5/0_00000/142111/
smallest,cohort,5,0_00000,False,True,1059,1058,5,5,12,142112,smallest/cohort/5/0_00000/142112/
smallest,cohort,5,0_00000,False,True,801,800,5,5,13,142113,smallest/cohort/5/0_00000/142113/
smallest,cohort,5,0_00000,False,True,426,425,5,5,14,142114,smallest/cohort/5/0_00000/142114/
smallest,cohort,5,0_00000,False,True,206,205,5,5,15,142115,smallest/cohort/5/0_00000/142115/
smallest,cohort,5,0_00000,False,True,643,642,5,5,16,142116,smallest/cohort/5/0_00000/142116/
smallest,cohort,5,0_00000,False,True,1586,1585,5,5,17,142117,smallest/cohort/5/0_00000/142117/
smallest,cohort,5,0_00000,False,True,229,228,5,5,18,142118,smallest/cohort/5/0_00000/142118/
smallest,cohort,5,0_00000,False,True,944,943,5,5,19,142119,smallest/cohort/5/0_00000/142119/
smallest,cohort,5,0_00000,False,True,805,804,5,5,20,142120,smallest/cohort/5/0_00000/142120/
smallest,cohort,5,0_00000,False,True,67,66,5,5,21,142121,smallest/cohort/5/0_00000/142121/
smallest,cohort,5,0_00000,False,True,2444,2443,5,5,22,142122,smallest/cohort/5/0_00000/142122/
smallest,cohort,5,0_00000,False,True,831,830,5,5,23,142123,smallest/cohort/5/0_00000/142123/
smallest,cohort,5,0_00000,False,True,1511,1510,5,5,24,142124,smallest/cohort/5/0_00000/142124/
smallest,cohort,5,0_00000,False,True,657,656,5,5,25,142125,smallest/cohort/5/0_00000/142125/
smallest,cohort,5,0_00000,False,True,522,521,5,5,26,142126,smallest/cohort/5/0_00000/142126/
smallest,cohort,5,0_00000,False,True,921,920,5,5,27,142127,smallest/cohort/5/0_00000/142127/
smallest,cohort,5,0_00000,False,True,2405,2404,5,5,28,142128,smallest/cohort/5/0_00000/142128/
smallest,cohort,5,0_00000,False,True,177,176,5,5,29,142129,smallest/cohort/5/0_00000/142129/
smallest,cohort,5,0_00000,False,True,356,355,5,5,30,142130,smallest/cohort/5/0_00000/142130/
smallest,cohort,5,0_00000,False,True,2523,2522,5,5,31,142131,smallest/cohort/5/0_00000/142131/
smallest,cohort,5,0_00000,False,True,518,517,5,5,32,142132,smallest/cohort/5/0_00000/142132/
smallest,cohort,5,0_00000,False,True,357,356,5,5,33,142133,smallest/cohort/5/0_00000/142133/
smallest,cohort,5,0_00000,False,True,819,818,5,5,34,142134,smallest/cohort/5/0_00000/142134/
smallest,cohort,5,0_00000,False,True,3825,3824,5,5,35,142135,smallest/cohort/5/0_00000/142135/
smallest,cohort,5,0_00000,False,True,1505,1504,5,5,36,142136,smallest/cohort/5/0_00000/142136/
smallest,cohort,5,0_00000,False,True,275,274,5,5,37,142137,smallest/cohort/5/0_00000/142137/
smallest,cohort,5,0_00000,False,True,1862,1861,5,5,38,142138,smallest/cohort/5/0_00000/142138/
smallest,cohort,5,0_00000,False,True,1636,1635,5,5,39,142139,smallest/cohort/5/0_00000/142139/
smallest,cohort,5,0_00000,False,True,1981,1980,5,5,40,142140,smallest/cohort/5/0_00000/142140/
smallest,cohort,5,0_00000,False,True,162,161,5,5,41,142141,smallest/cohort/5/0_00000/142141/
smallest,cohort,5,0_00000,False,True,694,693,5,5,42,142142,smallest/cohort/5/0_00000/142142/
smallest,cohort,5,0_00000,False,True,332,331,5,5,43,142143,smallest/cohort/5/0_00000/142143/
smallest,cohort,5,0_00000,False,True,442,441,5,5,44,142144,smallest/cohort/5/0_00000/142144/
smallest,cohort,5,0_00000,False,True,3833,3832,5,5,45,142145,smallest/cohort/5/0_00000/142145/
smallest,cohort,5,0_00000,False,True,932,931,5,5,46,142146,smallest/cohort/5/0_00000/142146/
smallest,cohort,5,0_00000,False,True,1742,1741,5,5,47,142147,smallest/cohort/5/0_00000/142147/
smallest,cohort,5,0_00000,False,True,590,589,5,5,48,142148,smallest/cohort/5/0_00000/142148/
smallest,cohort,5,0_00000,False,True,643,642,5,5,49,142149,smallest/cohort/5/0_00000/142149/
smallest,cohort,5,0_50000,False,True,1732,1731,5,5,0,142200,smallest/cohort/5/0_50000/142200/
smallest,cohort,5,0_50000,False,False,-1,2599,5,5,1,142201,smallest/cohort/5/0_50000/142201/
smallest,cohort,5,0_50000,False,True,925,924,5,5,2,142202,smallest/cohort/5/0_50000/142202/
smallest,cohort,5,0_50000,False,False,-1,4415,5,5,3,142203,smallest/cohort/5/0_50000/142203/
smallest,cohort,5,0_50000,False,True,2313,2312,5,5,4,142204,smallest/cohort/5/0_50000/142204/
smallest,cohort,5,0_50000,False,True,528,527,5,5,5,142205,smallest/cohort/5/0_50000/142205/
smallest,cohort,5,0_50000,False,True,3394,3393,5,5,6,142206,smallest/cohort/5/0_50000/142206/
smallest,cohort,5,0_50000,False,True,546,545,5,5,7,142207,smallest/cohort/5/0_50000/142207/
smallest,cohort,5,0_50000,False,True,3049,3048,5,5,8,142208,smallest/cohort/5/0_50000/142208/
smallest,cohort,5,0_50000,False,True,643,642,5,5,9,142209,smallest/cohort/5/0_50000/142209/
smallest,cohort,5,0_50000,False,True,828,827,5,5,10,142210,smallest/cohort/5/0_50000/142210/
smallest,cohort,5,0_50000,False,True,1258,1257,5,5,11,142211,smallest/cohort/5/0_50000/142211/
smallest,cohort,5,0_50000,False,True,1429,1428,5,5,12,142212,smallest/cohort/5/0_50000/142212/
smallest,cohort,5,0_50000,False,True,343,342,5,5,13,142213,smallest/cohort/5/0_50000/142213/
smallest,cohort,5,0_50000,False,False,-1,2977,5,5,14,142214,smallest/cohort/5/0_50000/142214/
smallest,cohort,5,0_50000,False,True,1505,1504,5,5,15,142215,smallest/cohort/5/0_50000/142215/
smallest,cohort,5,0_50000,False,True,140,139,5,5,16,142216,smallest/cohort/5/0_50000/142216/
smallest,cohort,5,0_50000,False,True,1534,1533,5,5,17,142217,smallest/cohort/5/0_50000/142217/
smallest,cohort,5,0_50000,False,True,1643,1642,5,5,18,142218,smallest/cohort/5/0_50000/142218/
smallest,cohort,5,0_50000,False,True,293,292,5,5,19,142219,smallest/cohort/5/0_50000/142219/
smallest,cohort,5,0_50000,False,True,1719,1718,5,5,20,142220,smallest/cohort/5/0_50000/142220/
smallest,cohort,5,0_50000,False,True,1267,1266,5,5,21,142221,smallest/cohort/5/0_50000/142221/
smallest,cohort,5,0_50000,False,True,1235,1234,5,5,22,142222,smallest/cohort/5/0_50000/142222/
smallest,cohort,5,0_50000,False,True,1861,1860,5,5,23,142223,smallest/cohort/5/0_50000/142223/
smallest,cohort,5,0_50000,False,True,765,764,5,5,24,142224,smallest/cohort/5/0_50000/142224/
smallest,cohort,5,0_50000,False,True,499,498,5,5,25,142225,smallest/cohort/5/0_50000/142225/
smallest,cohort,5,0_50000,False,True,42,41,5,5,26,142226,smallest/cohort/5/0_50000/142226/
smallest,cohort,5,0_50000,False,True,2458,2457,5,5,27,142227,smallest/cohort/5/0_50000/142227/
smallest,cohort,5,0_50000,False,True,1450,1449,5,5,28,142228,smallest/cohort/5/0_50000/142228/
smallest,cohort,5,0_50000,True,False,-1,6000,5,5,29,142229,smallest/cohort/5/0_50000/142229/
smallest,cohort,5,0_50000,False,True,4133,4132,5,5,30,142230,smallest/cohort/5/0_50000/142230/
smallest,cohort,5,0_50000,False,True,335,334,5,5,31,142231,smallest/cohort/5/0_50000/142231/
smallest,cohort,5,0_50000,False,False,-1,2299,5,5,32,142232,smallest/cohort/5/0_50000/142232/
smallest,cohort,5,0_50000,False,True,1599,1598,5,5,33,142233,smallest/cohort/5/0_50000/142233/
smallest,cohort,5,0_50000,False,True,430,429,5,5,34,142234,smallest/cohort/5/0_50000/142234/
smallest,cohort,5,0_50000,False,True,2380,2379,5,5,35,142235,smallest/cohort/5/0_50000/142235/
smallest,cohort,5,0_50000,False,False,-1,4954,5,5,36,142236,smallest/cohort/5/0_50000/142236/
smallest,cohort,5,0_50000,False,True,747,746,5,5,37,142237,smallest/cohort/5/0_50000/142237/
smallest,cohort,5,0_50000,False,True,782,781,5,5,38,142238,smallest/cohort/5/0_50000/142238/
smallest,cohort,5,0_50000,False,True,1144,1143,5,5,39,142239,smallest/cohort/5/0_50000/142239/
smallest,cohort,5,0_50000,False,True,546,545,5,5,40,142240,smallest/cohort/5/0_50000/142240/
smallest,cohort,5,0_50000,False,True,1663,1662,5,5,41,142241,smallest/cohort/5/0_50000/142241/
smallest,cohort,5,0_50000,False,True,339,338,5,5,42,142242,smallest/cohort/5/0_50000/142242/
smallest,cohort,5,0_50000,False,True,461,460,5,5,43,142243,smallest/cohort/5/0_50000/142243/
smallest,cohort,5,0_50000,False,True,1079,1078,5,5,44,142244,smallest/cohort/5/0_50000/142244/
smallest,cohort,5,0_50000,False,True,1733,1732,5,5,45,142245,smallest/cohort/5/0_50000/142245/
smallest,cohort,5,0_50000,False,True,3535,3534,5,5,46,142246,smallest/cohort/5/0_50000/142246/
smallest,cohort,5,0_50000,False,False,-1,2004,5,5,47,142247,smallest/cohort/5/0_50000/142247/
smallest,cohort,5,0_50000,False,True,1486,1485,5,5,48,142248,smallest/cohort/5/0_50000/142248/
smallest,cohort,5,0_50000,False,True,251,250,5,5,49,142249,smallest/cohort/5/0_50000/142249/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,0,128100,smallest/reduced/100/0_00000/128100/
smallest,reduced,100,0_00000,True,False,-1,300,96,96,1,128101,smallest/reduced/100/0_00000/128101/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,2,128102,smallest/reduced/100/0_00000/128102/
smallest,reduced,100,0_00000,True,False,-1,300,94,94,3,128103,smallest/reduced/100/0_00000/128103/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,4,128104,smallest/reduced/100/0_00000/128104/
smallest,reduced,100,0_00000,False,True,133,132,100,100,5,128105,smallest/reduced/100/0_00000/128105/
smallest,reduced,100,0_00000,True,False,-1,300,96,96,6,128106,smallest/reduced/100/0_00000/128106/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,7,128107,smallest/reduced/100/0_00000/128107/
smallest,reduced,100,0_00000,False,True,199,198,98,98,8,128108,smallest/reduced/100/0_00000/128108/
smallest,reduced,100,0_00000,True,False,-1,300,86,86,9,128109,smallest/reduced/100/0_00000/128109/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,10,128110,smallest/reduced/100/0_00000/128110/
smallest,reduced,100,0_00000,False,True,115,114,97,97,11,128111,smallest/reduced/100/0_00000/128111/
smallest,reduced,100,0_00000,True,False,-1,300,97,97,12,128112,smallest/reduced/100/0_00000/128112/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,13,128113,smallest/reduced/100/0_00000/128113/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,14,128114,smallest/reduced/100/0_00000/128114/
smallest,reduced,100,0_00000,False,True,213,212,100,100,15,128115,smallest/reduced/100/0_00000/128115/
smallest,reduced,100,0_00000,True,False,-1,300,88,88,16,128116,smallest/reduced/100/0_00000/128116/
smallest,reduced,100,0_00000,False,True,188,187,100,100,17,128117,smallest/reduced/100/0_00000/128117/
smallest,reduced,100,0_00000,False,True,286,285,100,100,18,128118,smallest/reduced/100/0_00000/128118/
smallest,reduced,100,0_00000,True,False,-1,300,98,98,19,128119,smallest/reduced/100/0_00000/128119/
smallest,reduced,100,0_00000,False,True,173,172,100,100,20,128120,smallest/reduced/100/0_00000/128120/
smallest,reduced,100,0_00000,True,False,-1,300,96,96,21,128121,smallest/reduced/100/0_00000/128121/
smallest,reduced,100,0_00000,False,True,72,71,95,95,22,128122,smallest/reduced/100/0_00000/128122/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,23,128123,smallest/reduced/100/0_00000/128123/
smallest,reduced,100,0_00000,False,True,190,189,100,100,24,128124,smallest/reduced/100/0_00000/128124/
smallest,reduced,100,0_00000,True,False,-1,300,93,93,25,128125,smallest/reduced/100/0_00000/128125/
smallest,reduced,100,0_00000,True,False,-1,300,96,96,26,128126,smallest/reduced/100/0_00000/128126/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,27,128127,smallest/reduced/100/0_00000/128127/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,28,128128,smallest/reduced/100/0_00000/128128/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,29,128129,smallest/reduced/100/0_00000/128129/
smallest,reduced,100,0_00000,True,False,-1,300,100,100,30,128130,smallest/reduced/100/0_00000/128130/
smallest,reduced,100,0_00000,False,True,220,219,100,100,31,128131,smallest/reduced/100/0_00000/128131/
smallest,reduced,100,0_00000,True,False,-1,300,92,92,32,128132,smallest/reduced/100/0_00000/128132/
smallest,reduced,100,0_00000,False,True,166,165,100,100,33,128133,smallest/reduced/100/0_00000/128133/
smallest,reduced,100,0_00000,False,True,236,235,96,96,34,128134,smallest/reduced/100/0_00000/128134/
smallest,reduced,100,0_00000,True,False,-1,300,94,94,35,128135,smallest/reduced/100/0_00000/128135/
smallest,reduced,100,0_00000,False,True,124,123,100,100,36,128136,smallest/reduced/100/0_00000/128136/
