problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,replicate_id,seed,directory
smallest,cohort,10,0_00000,False,True,127,126,10,10,47,141147,smallest/cohort/10/0_00000/141147/
smallest,cohort,10,0_00000,False,True,154,153,10,10,48,141148,smallest/cohort/10/0_00000/141148/
smallest,cohort,10,0_00000,False,True,312,311,10,10,49,141149,smallest/cohort/10/0_00000/141149/
smallest,cohort,10,0_50000,False,True,1116,1115,10,10,0,141200,smallest/cohort/10/0_50000/141200/
smallest,cohort,10,0_50000,False,True,1399,1398,10,10,1,141201,smallest/cohort/10/0_50000/141201/
smallest,cohort,10,0_50000,False,True,713,712,10,10,2,141202,smallest/cohort/10/0_50000/141202/
smallest,cohort,10,0_50000,False,True,549,548,10,10,3,141203,smallest/cohort/10/0_50000/141203/
smallest,cohort,10,0_50000,False,True,540,539,10,10,4,141204,smallest/cohort/10/0_50000/141204/
smallest,cohort,10,0_50000,False,True,465,464,10,10,5,141205,smallest/cohort/10/0_50000/141205/
smallest,cohort,10,0_50000,False,True,197,196,10,10,6,141206,smallest/cohort/10/0_50000/141206/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,7,141207,smallest/cohort/10/0_50000/141207/
smallest,cohort,10,0_50000,False,True,381,380,10,10,8,141208,smallest/cohort/10/0_50000/141208/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,9,141209,smallest/cohort/10/0_50000/141209/
smallest,cohort,10,0_50000,False,True,361,360,10,10,10,141210,smallest/cohort/10/0_50000/141210/
smallest,cohort,10,0_50000,False,True,541,540,10,10,11,141211,smallest/cohort/10/0_50000/141211/
smallest,cohort,10,0_50000,False,True,1963,1962,10,10,12,141212,smallest/cohort/10/0_50000/141212/
smallest,cohort,10,0_50000,False,True,2761,2760,10,10,13,141213,smallest/cohort/10/0_50000/141213/
smallest,cohort,10,0_50000,False,True,2647,2646,10,10,14,141214,smallest/cohort/10/0_50000/141214/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,15,141215,smallest/cohort/10/0_50000/141215/
smallest,cohort,10,0_50000,False,True,1389,1388,10,10,16,141216,smallest/cohort/10/0_50000/141216/
smallest,cohort,10,0_50000,False,True,94,93,10,10,17,141217,smallest/cohort/10/0_50000/141217/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,18,141218,smallest/cohort/10/0_50000/141218/
smallest,cohort,10,0_50000,False,True,2219,2218,10,10,19,141219,smallest/cohort/10/0_50000/141219/
smallest,cohort,10,0_50000,False,True,230,229,10,10,20,141220,smallest/cohort/10/0_50000/141220/
smallest,cohort,10,0_50000,False,True,255,254,10,10,21,141221,smallest/cohort/10/0_50000/141221/
smallest,cohort,10,0_50000,False,True,539,538,10,10,22,141222,smallest/cohort/10/0_50000/141222/
smallest,cohort,10,0_50000,False,True,973,972,10,10,23,141223,smallest/cohort/10/0_50000/141223/
smallest,cohort,10,0_50000,False,True,403,402,10,10,24,141224,smallest/cohort/10/0_50000/141224/
smallest,cohort,10,0_50000,False,True,641,640,10,10,25,141225,smallest/cohort/10/0_50000/141225/
smallest,cohort,10,0_50000,False,True,961,960,10,10,26,141226,smallest/cohort/10/0_50000/141226/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,27,141227,smallest/cohort/10/0_50000/141227/
smallest,cohort,10,0_50000,False,True,942,941,10,10,28,141228,smallest/cohort/10/0_50000/141228/
smallest,cohort,10,0_50000,False,True,210,209,10,10,29,141229,smallest/cohort/10/0_50000/141229/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,30,141230,smallest/cohort/10/0_50000/141230/
smallest,cohort,10,0_50000,False,True,886,885,10,10,31,141231,smallest/cohort/10/0_50000/141231/
smallest,cohort,10,0_50000,False,True,102,101,10,10,32,141232,smallest/cohort/10/0_50000/141232/
smallest,cohort,10,0_50000,False,True,1101,1100,10,10,33,141233,smallest/cohort/10/0_50000/141233/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,34,141234,smallest/cohort/10/0_50000/141234/
smallest,cohort,10,0_50000,False,True,1054,1053,10,10,35,141235,smallest/cohort/10/0_50000/141235/
smallest,cohort,10,0_50000,False,True,415,414,10,10,36,141236,smallest/cohort/10/0_50000/141236/
smallest,cohort,10,0_50000,False,True,827,826,10,10,37,141237,smallest/cohort/10/0_50000/141237/
smallest,cohort,10,0_50000,False,True,1091,1090,10,10,38,141238,smallest/cohort/10/0_50000/141238/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,39,141239,smallest/cohort/10/0_50000/141239/
smallest,cohort,10,0_50000,False,True,412,411,10,10,40,141240,smallest/cohort/10/0_50000/141240/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,41,141241,smallest/cohort/10/0_50000/141241/
smallest,cohort,10,0_50000,False,True,343,342,10,10,42,141242,smallest/cohort/10/0_50000/141242/
smallest,cohort,10,0_50000,False,True,704,703,10,10,43,141243,smallest/cohort/10/0_50000/141243/
smallest,cohort,10,0_50000,False,True,1072,1071,10,10,44,141244,smallest/cohort/10/0_50000/141244/
smallest,cohort,10,0_50000,False,True,896,895,10,10,45,141245,smallest/cohort/10/0_50000/141245/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,46,141246,smallest/cohort/10/0_50000/141246/
smallest,cohort,10,0_50000,True,False,-1,3000,10,10,47,141247,smallest/cohort/10/0_50000/141247/
smallest,cohort,10,0_50000,False,True,1438,1437,10,10,48,141248,smallest/cohort/10/0_50000/141248/
smallest,cohort,10,0_50000,False,True,520,519,10,10,49,141249,smallest/cohort/10/0_50000/141249/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,0,141300,smallest/cohort/10/0_75000/141300/
smallest,cohort,10,0_75000,False,True,2957,2956,10,10,1,141301,smallest/cohort/10/0_75000/141301/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,2,141302,smallest/cohort/10/0_75000/141302/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,3,141303,smallest/cohort/10/0_75000/141303/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,4,141304,smallest/cohort/10/0_75000/141304/
smallest,cohort,10,0_75000,False,True,1309,1308,10,10,5,141305,smallest/cohort/10/0_75000/141305/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,6,141306,smallest/cohort/10/0_75000/141306/
smallest,cohort,10,0_75000,False,True,1083,1082,10,10,7,141307,smallest/cohort/10/0_75000/141307/
smallest,cohort,10,0_75000,False,True,163,162,10,10,8,141308,smallest/cohort/10/0_75000/141308/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,9,141309,smallest/cohort/10/0_75000/141309/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,10,141310,smallest/cohort/10/0_75000/141310/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,11,141311,smallest/cohort/10/0_75000/141311/
smallest,cohort,10,0_75000,False,True,1726,1725,10,10,12,141312,smallest/cohort/10/0_75000/141312/
smallest,cohort,10,0_75000,False,True,544,543,10,10,13,141313,smallest/cohort/10/0_75000/141313/
smallest,cohort,10,0_75000,False,True,347,346,10,10,14,141314,smallest/cohort/10/0_75000/141314/
smallest,cohort,10,0_75000,False,True,909,908,10,10,15,141315,smallest/cohort/10/0_75000/141315/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,16,141316,smallest/cohort/10/0_75000/141316/
smallest,cohort,10,0_75000,False,True,2312,2311,10,10,17,141317,smallest/cohort/10/0_75000/141317/
smallest,cohort,10,0_75000,False,True,182,181,10,10,18,141318,smallest/cohort/10/0_75000/141318/
smallest,cohort,10,0_75000,False,True,529,528,10,10,19,141319,smallest/cohort/10/0_75000/141319/
smallest,cohort,10,0_75000,False,True,585,584,10,10,20,141320,smallest/cohort/10/0_75000/141320/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,21,141321,smallest/cohort/10/0_75000/141321/
smallest,cohort,10,0_75000,False,True,816,815,10,10,22,141322,smallest/cohort/10/0_75000/141322/
smallest,cohort,10,0_75000,False,True,954,953,10,10,23,141323,smallest/cohort/10/0_75000/141323/
smallest,cohort,10,0_75000,False,True,1974,1973,10,10,24,141324,smallest/cohort/10/0_75000/141324/
smallest,cohort,10,0_75000,False,True,354,353,10,10,25,141325,smallest/cohort/10/0_75000/141325/
smallest,cohort,10,0_75000,False,True,534,533,10,10,26,141326,smallest/cohort/10/0_75000/141326/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,27,141327,smallest/cohort/10/0_75000/141327/
smallest,cohort,10,0_75000,False,True,1717,1716,10,10,28,141328,smallest/cohort/10/0_75000/141328/
smallest,cohort,10,0_75000,False,True,802,801,10,10,29,141329,smallest/cohort/10/0_75000/141329/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,30,141330,smallest/cohort/10/0_75000/141330/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,31,141331,smallest/cohort/10/0_75000/141331/
smallest,cohort,10,0_75000,False,True,1617,1616,10,10,32,141332,smallest/cohort/10/0_75000/141332/
smallest,cohort,10,0_75000,False,True,1995,1994,10,10,33,141333,smallest/cohort/10/0_75000/141333/
smallest,cohort,10,0_75000,False,True,775,774,10,10,34,141334,smallest/cohort/10/0_75000/141334/
smallest,cohort,10,0_75000,False,True,1181,1180,10,10,35,141335,smallest/cohort/10/0_75000/141335/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,36,141336,smallest/cohort/10/0_75000/141336/
smallest,cohort,10,0_75000,False,True,621,620,10,10,37,141337,smallest/cohort/10/0_75000/141337/
smallest,cohort,10,0_75000,False,True,492,491,10,10,38,141338,smallest/cohort/10/0_75000/141338/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,39,141339,smallest/cohort/10/0_75000/141339/
smallest,cohort,10,0_75000,False,True,2168,2167,10,10,40,141340,smallest/cohort/10/0_75000/141340/
smallest,cohort,10,0_75000,False,True,829,828,10,10,41,141341,smallest/cohort/10/0_75000/141341/
smallest,cohort,10,0_75000,False,True,1141,1140,10,10,42,141342,smallest/cohort/10/0_75000/141342/
smallest,cohort,10,0_75000,False,True,1327,1326,10,10,43,141343,smallest/cohort/10/0_75000/141343/
smallest,cohort,10,0_75000,False,True,612,611,10,10,44,141344,smallest/cohort/10/0_75000/141344/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,45,141345,smallest/cohort/10/0_75000/141345/
smallest,cohort,10,0_75000,False,True,224,223,10,10,46,141346,smallest/cohort/10/0_75000/141346/
smallest,cohort,10,0_75000,False,True,584,583,10,10,47,141347,smallest/cohort/10/0_75000/141347/
smallest,cohort,10,0_75000,False,True,1975,1974,10,10,48,141348,smallest/cohort/10/0_75000/141348/
smallest,cohort,10,0_75000,True,False,-1,3000,10,10,49,141349,smallest/cohort/10/0_75000/141349/
smallest,cohort,10,0_90000,False,True,940,939,10,10,0,141400,smallest/cohort/10/0_90000/141400/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,1,141401,smallest/cohort/10/0_90000/141401/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,2,141402,smallest/cohort/10/0_90000/141402/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,3,141403,smallest/cohort/10/0_90000/141403/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,4,141404,smallest/cohort/10/0_90000/141404/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,5,141405,smallest/cohort/10/0_90000/141405/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,6,141406,smallest/cohort/10/0_90000/141406/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,7,141407,smallest/cohort/10/0_90000/141407/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,8,141408,smallest/cohort/10/0_90000/141408/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,9,141409,smallest/cohort/10/0_90000/141409/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,10,141410,smallest/cohort/10/0_90000/141410/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,11,141411,smallest/cohort/10/0_90000/141411/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,12,141412,smallest/cohort/10/0_90000/141412/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,13,141413,smallest/cohort/10/0_90000/141413/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,14,141414,smallest/cohort/10/0_90000/141414/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,15,141415,smallest/cohort/10/0_90000/141415/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,16,141416,smallest/cohort/10/0_90000/141416/
smallest,cohort,10,0_90000,False,True,2783,2782,10,10,17,141417,smallest/cohort/10/0_90000/141417/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,18,141418,smallest/cohort/10/0_90000/141418/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,19,141419,smallest/cohort/10/0_90000/141419/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,20,141420,smallest/cohort/10/0_90000/141420/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,21,141421,smallest/cohort/10/0_90000/141421/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,22,141422,smallest/cohort/10/0_90000/141422/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,23,141423,smallest/cohort/10/0_90000/141423/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,24,141424,smallest/cohort/10/0_90000/141424/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,25,141425,smallest/cohort/10/0_90000/141425/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,26,141426,smallest/cohort/10/0_90000/141426/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,27,141427,smallest/cohort/10/0_90000/141427/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,28,141428,smallest/cohort/10/0_90000/141428/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,29,141429,smallest/cohort/10/0_90000/141429/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,30,141430,smallest/cohort/10/0_90000/141430/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,31,141431,smallest/cohort/10/0_90000/141431/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,32,141432,smallest/cohort/10/0_90000/141432/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,33,141433,smallest/cohort/10/0_90000/141433/
smallest,cohort,10,0_90000,False,True,2576,2575,10,10,34,141434,smallest/cohort/10/0_90000/141434/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,35,141435,smallest/cohort/10/0_90000/141435/
smallest,cohort,10,0_90000,False,True,517,516,10,10,36,141436,smallest/cohort/10/0_90000/141436/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,37,141437,smallest/cohort/10/0_90000/141437/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,38,141438,smallest/cohort/10/0_90000/141438/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,39,141439,smallest/cohort/10/0_90000/141439/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,40,141440,smallest/cohort/10/0_90000/141440/
smallest,cohort,10,0_90000,False,True,1218,1217,10,10,41,141441,smallest/cohort/10/0_90000/141441/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,42,141442,smallest/cohort/10/0_90000/141442/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,43,141443,smallest/cohort/10/0_90000/141443/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,44,141444,smallest/cohort/10/0_90000/141444/
smallest,cohort,10,0_90000,False,True,1131,1130,10,10,45,141445,smallest/cohort/10/0_90000/141445/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,46,141446,smallest/cohort/10/0_90000/141446/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,47,141447,smallest/cohort/10/0_90000/141447/
smallest,cohort,10,0_90000,True,False,-1,3000,10,10,48,141448,smallest/cohort/10/0_90000/141448/
smallest,cohort,10,0_90000,False,True,2131,2130,10,10,49,141449,smallest/cohort/10/0_90000/141449/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,0,141500,smallest/cohort/10/0_95000/141500/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,1,141501,smallest/cohort/10/0_95000/141501/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,2,141502,smallest/cohort/10/0_95000/141502/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,3,141503,smallest/cohort/10/0_95000/141503/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,4,141504,smallest/cohort/10/0_95000/141504/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,5,141505,smallest/cohort/10/0_95000/141505/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,6,141506,smallest/cohort/10/0_95000/141506/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,7,141507,smallest/cohort/10/0_95000/141507/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,8,141508,smallest/cohort/10/0_95000/141508/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,9,141509,smallest/cohort/10/0_95000/141509/
smallest,cohort,10,0_95000,False,True,671,670,10,10,10,141510,smallest/cohort/10/0_95000/141510/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,11,141511,smallest/cohort/10/0_95000/141511/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,12,141512,smallest/cohort/10/0_95000/141512/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,13,141513,smallest/cohort/10/0_95000/141513/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,14,141514,smallest/cohort/10/0_95000/141514/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,15,141515,smallest/cohort/10/0_95000/141515/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,16,141516,smallest/cohort/10/0_95000/141516/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,17,141517,smallest/cohort/10/0_95000/141517/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,18,141518,smallest/cohort/10/0_95000/141518/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,19,141519,smallest/cohort/10/0_95000/141519/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,20,141520,smallest/cohort/10/0_95000/141520/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,21,141521,smallest/cohort/10/0_95000/141521/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,22,141522,smallest/cohort/10/0_95000/141522/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,23,141523,smallest/cohort/10/0_95000/141523/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,24,141524,smallest/cohort/10/0_95000/141524/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,25,141525,smallest/cohort/10/0_95000/141525/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,26,141526,smallest/cohort/10/0_95000/141526/
smallest,cohort,10,0_95000,False,True,2473,2472,10,10,27,141527,smallest/cohort/10/0_95000/141527/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,28,141528,smallest/cohort/10/0_95000/141528/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,29,141529,smallest/cohort/10/0_95000/141529/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,30,141530,smallest/cohort/10/0_95000/141530/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,31,141531,smallest/cohort/10/0_95000/141531/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,32,141532,smallest/cohort/10/0_95000/141532/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,33,141533,smallest/cohort/10/0_95000/141533/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,34,141534,smallest/cohort/10/0_95000/141534/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,35,141535,smallest/cohort/10/0_95000/141535/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,36,141536,smallest/cohort/10/0_95000/141536/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,37,141537,smallest/cohort/10/0_95000/141537/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,38,141538,smallest/cohort/10/0_95000/141538/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,39,141539,smallest/cohort/10/0_95000/141539/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,40,141540,smallest/cohort/10/0_95000/141540/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,41,141541,smallest/cohort/10/0_95000/141541/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,42,141542,smallest/cohort/10/0_95000/141542/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,43,141543,smallest/cohort/10/0_95000/141543/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,44,141544,smallest/cohort/10/0_95000/141544/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,45,141545,smallest/cohort/10/0_95000/141545/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,46,141546,smallest/cohort/10/0_95000/141546/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,47,141547,smallest/cohort/10/0_95000/141547/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,48,141548,smallest/cohort/10/0_95000/141548/
smallest,cohort,10,0_95000,True,False,-1,3000,10,10,49,141549,smallest/cohort/10/0_95000/141549/
smallest,cohort,5,0_00000,False,True,1618,1617,5,5,0,142100,smallest/cohort/5/0_00000/142100/
smallest,cohort,5,0_00000,False,True,2410,2409,5,5,1,142101,smallest/cohort/5/0_00000/142101/
smallest,cohort,5,0_00000,False,True,731,730,5,5,2,142102,smallest/cohort/5/0_00000/142102/
smallest,cohort,5,0_00000,False,True,658,657,5,5,3,142103,smallest/cohort/5/0_00000/142103/
smallest,cohort,5,0_00000,False,False,-1,3751,5,5,4,142104,smallest/cohort/5/0_00000/142104/
smallest,cohort,5,0_00000,False,True,1557,1556,5,5,5,142105,smallest/cohort/5/0_00000/142105/
smallest,cohort,5,0_00000,False,True,3009,3008,5,5,6,142106,smallest/cohort/5/0_00000/142106/
smallest,cohort,5,0_00000,False,False,-1,4886,5,5,7,142107,smallest/cohort/5/0_00000/142107/
smallest,cohort,5,0_00000,False,False,-1,3515,5,5,8,142108,smallest/cohort/5/0_00000/142108/
smallest,cohort,5,0_00000,False,True,707,706,5,5,9,142109,smallest/cohort/5/0_00000/142109/
smallest,cohort,5,0_00000,False,True,489,488,5,5,10,142110,smallest/cohort/5/0_00000/142110/
smallest,cohort,5,0_00000,False,True,1242,1241,5,5,11,142111,smallest/cohort/5/0_00000/142111/
smallest,cohort,5,0_00000,False,True,1059,1058,5,5,12,142112,smallest/cohort/5/0_00000/142112/
smallest,cohort,5,0_00000,False,True,801,800,5,5,13,142113,smallest/cohort/5/0_00000/142113/
smallest,cohort,5,0_00000,False,True,426,425,5,5,14,142114,smallest/cohort/5/0_00000/142114/
smallest,cohort,5,0_00000,False,True,206,205,5,5,15,142115,smallest/cohort/5/0_00000/142115/
smallest,cohort,5,0_00000,False,True,643,642,5,5,16,142116,smallest/cohort/5/0_00000/142116/
smallest,cohort,5,0_00000,False,True,1586,1585,5,5,17,142117,smallest/cohort/5/0_00000/142117/
smallest,cohort,5,0_00000,False,True,229,228,5,5,18,142118,smallest/cohort/5/0_00000/142118/
smallest,cohort,5,0_00000,False,True,944,943,5,5,19,142119,smallest/cohort/5/0_00000/142119/
smallest,cohort,5,0_00000,False,True,805,804,5,5,20,142120,smallest/cohort/5/0_00000/142120/
smallest,cohort,5,0_00000,False,True,67,66,5,5,21,142121,smallest/cohort/5/0_00000/142121/
smallest,cohort,5,0_00000,False,True,2444,2443,5,5,22,142122,smallest/cohort/5/0_00000/142122/
smallest,cohort,5,0_00000,False,True,831,830,5,5,23,142123,smallest/cohort/5/0_00000/142123/
smallest,cohort,5,0_00000,False,True,1511,1510,5,5,24,142124,smallest/cohort/5/0_00000/142124/
smallest,cohort,5,0_00000,False,True,657,656,5,5,25,142125,smallest/cohort/5/0_00000/142125/
smallest,cohort,5,0_00000,False,True,522,521,5,5,26,142126,smallest/cohort/5/0_00000/142126/
smallest,cohort,5,0_00000,False,True,921,920,5,5,27,142127,smallest/cohort/5/0_00000/142127/
smallest,cohort,5,0_00000,False,True,2405,2404,5,5,28,142128,smallest/cohort/5/0_00000/142128/
smallest,cohort,5,0_00000,False,True,177,176,5,5,29,142129,smallest/cohort/5/0_00000/142129/
smallest,cohort,5,0_00000,False,True,356,355,5,5,30,142130,smallest/cohort/5/0_00000/142130/
smallest,cohort,5,0_00000,False,True,2523,2522,5,5,31,142131,smallest/cohort/5/0_00000/142131/
smallest,cohort,5,0_00000,False,True,518,517,5,5,32,142132,smallest/cohort/5/0_00000/142132/
smallest,cohort,5,0_00000,False,True,357,356,5,5,33,142133,smallest/cohort/5/0_00000/142133/
smallest,cohort,5,0_00000,False,True,819,818,5,5,34,142134,smallest/cohort/5/0_00000/142134/
smallest,cohort,5,0_00000,False,True,3825,3824,5,5,35,142135,smallest/cohort/5/0_00000/142135/
smallest,cohort,5,0_00000,False,True,1505,1504,5,5,36,142136,smallest/cohort/5/0_00000/142136/
smallest,cohort,5,0_00000,False,True,275,274,5,5,37,142137,smallest/cohort/5/0_00000/142137/
smallest,cohort,5,0_00000,False,True,1862,1861,5,5,38,142138,smallest/cohort/5/0_00000/142138/
smallest,cohort,5,0_00000,False,True,1636,1635,5,5,39,142139,smallest/cohort/5/0_00000/142139/
smallest,cohort,5,0_00000,False,True,1981,1980,5,5,40,142140,smallest/cohort/5/0_00000/142140/
smallest,cohort,5,0_00000,False,True,162,161,5,5,41,142141,smallest/cohort/5/0_00000/142141/
smallest,cohort,5,0_00000,False,True,694,693,5,5,42,142142,smallest/cohort/5/0_00000/142142/
smallest,cohort,5,0_00000,False,True,332,331,5,5,43,142143,smallest/cohort/5/0_00000/142143/
smallest,cohort,5,0_00000,False,True,442,441,5,5,44,142144,smallest/cohort/5/0_00000/142144/
smallest,cohort,5,0_00000,False,True,3833,3832,5,5,45,142145,smallest/cohort/5/0_00000/142145/
smallest,cohort,5,0_00000,False,True,932,931,5,5,46,142146,smallest/cohort/5/0_00000/142146/
smallest,cohort,5,0_00000,False,True,1742,1741,5,5,47,142147,smallest/cohort/5/0_00000/142147/
smallest,cohort,5,0_00000,False,True,590,589,5,5,48,142148,smallest/cohort/5/0_00000/142148/
smallest,cohort,5,0_00000,False,True,643,642,5,5,49,142149,smallest/cohort/5/0_00000/142149/
smallest,cohort,5,0_50000,False,True,1732,1731,5,5,0,142200,smallest/cohort/5/0_50000/142200/
smallest,cohort,5,0_50000,False,True,3932,3931,5,5,1,142201,smallest/cohort/5/0_50000/142201/
smallest,cohort,5,0_50000,False,True,925,924,5,5,2,142202,smallest/cohort/5/0_50000/142202/
smallest,cohort,5,0_50000,True,False,-1,6000,5,5,3,142203,smallest/cohort/5/0_50000/142203/
smallest,cohort,5,0_50000,False,True,2313,2312,5,5,4,142204,smallest/cohort/5/0_50000/142204/
smallest,cohort,5,0_50000,False,True,528,527,5,5,5,142205,smallest/cohort/5/0_50000/142205/
smallest,cohort,5,0_50000,False,True,3394,3393,5,5,6,142206,smallest/cohort/5/0_50000/142206/
smallest,cohort,5,0_50000,False,True,546,545,5,5,7,142207,smallest/cohort/5/0_50000/142207/
smallest,cohort,5,0_50000,False,True,3049,3048,5,5,8,142208,smallest/cohort/5/0_50000/142208/
smallest,cohort,5,0_50000,False,True,643,642,5,5,9,142209,smallest/cohort/5/0_50000/142209/
smallest,cohort,5,0_50000,False,True,828,827,5,5,10,142210,smallest/cohort/5/0_50000/142210/
smallest,cohort,5,0_50000,False,True,1258,1257,5,5,11,142211,smallest/cohort/5/0_50000/142211/
smallest,cohort,5,0_50000,False,True,1429,1428,5,5,12,142212,smallest/cohort/5/0_50000/142212/
